ID,Title,Location,Salary,Summary
cae2de07045cfb2b,"Java,  Python  영상툴  개발자",에이아이메이커  서울  마곡동,,원하면  가능)  담당업무  -  영상  라벨링  Tool  개발  -  Tool  정확성  개선  자격요건  -  Java  -  Python  우대사항  -  관련  개발  경력  -  툴개발  경력  근무조건  -  월~금  AM9:30  ~  PM18:30  복지...
add880a19f345249,"Customer  Engineer,  Machine  Learning,  Goo...",Google  4.3  서울,,"Caffe,  as  well  as  numerical  programming  frameworks...  Python  or  MATLAB.  Preferred  qualifications:  Master's  degree..."
59db18a2366b2c92,AI  분야  박사,LG  CNS  3.7  서울,,"이상  (AI  관련  논문  발표)  ②  AI/딥러닝  알고리즘  연구개발  프로젝트  경험  ③  Ubuntu  Linux,  Python,  Tensorflow,  PyTorch  사용  중상급  이상  우대사항(해당  내용  중  1개  이상)  ①  AI/머신..."
7df915e1f0f86b2d,Software  Architecture  설계  엔지니어,딥엑스  성남  분당구,"연봉  40,000,000원  -  100,000,000원",경험  -  Windows/Linux  상에서  C++/  Python  언어  사용  개발  경험  -  C++  /  Python  언어  사용  개발  경험  -  객체지향  설계에...  게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임...
2989900d8221bd57,Senior  Data  Scientist,뱅크샐러드  서울  영등포구,,"이해하고  활용하는데  어려움이  없으신  분  데이터  분석/모델링을  위한  언어  및  프레임워크  사용에  익숙하신  분  (  Python,  R,  SQL,  Pandas,  TensorFlow,  Pytorch,  Spark  등)  회사  내부  구성원들과..."
f611a72cc9b1761e,CTO  혁신추진실  AID팀  Machine  Learning&AI  정규직,이투스교육  서울  강남구,,"구축  지원자격  ﻿일반적인  Back-end  시스템  설계  및  개발  ML/AI  시스템  아키텍쳐  설계  경험  Python,  scala,  R  등  ML  및  통계  관련  언어  사용  경험  머신러닝  프레임워크  경험자  (TensorFlow..."
116009dbf59211ed,퍼즐데이터  역량있는  데이터  분석가,주식회사퍼즐데이터  서울  역삼동,,"데이터  마이닝  및  통계분석에  대한  전반적인  이해  3.  관련분야(산업공학,  통계  등)  전공  4.  R  or  Python  사용  능력  *  이런  분은  더욱  좋아요.  1.  프로세스  마이닝  지식  보유자  2.  관련분야  대학원  전공  3..."
19b7736d5aa3f7e5,Deep  Learning  Researcher  -  Speech  Recogn...,Qualcomm  Korea  YH  서울,,experience  in  machine  learning  Programming  skill  in  Python  or  C/C++  Experience  in  PyTorch  (preferred)  or  TensorFlow...
2f0df107eb1a309d,대기업  AI  NPU  개발자  (판교),인파트너스  서울,"연봉  70,000,000원  -  80,000,000원","Competencies-  C/C++,  Python  Language...  RTL  Simulation  and  Verification-  C/  Python  기반  모델  RTL  변환  가능  기술[근무부서  및  직급/직책]직급/직책:  과장..."
f95c15f488ce8463,"웹  프론트엔드  개발자(HTML,  CSS,  Java  등)",한국인사이트연구소  서울  서초구,,"javascript  -  Python  기본  문법  우대사항  -  git  협력...  프론트엔드  개발자격조건:  -  HTML,  CSS-  javascript-  Python  기본  문법우대사항-  git  협력  가능-  Django  프로젝트  구조..."
63d19b43d3b272ca,웹/앱  개발자  신입/경력  정규직,꾼  서울  용산구,"연봉  30,000,000원  -  35,000,000원",니다.  인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python
a4b72e38fb50bde0,콘텐츠서비스개발-  데이터엔지니어,Nexon  성남  분당구,,"ecosystem  에  대한  이해  -  Python,  Scala  등의  프로그...  경험이나  운영  경험  -  소프트웨어  빌드  및  배포  자동화  경험  -  Python  또는  NodeJS를  활용한  시스템  개발  경험  -  프론트엔드  및  웹..."
54ce47c4db974112,DGIST  HumanLAB(인간중심지능형시스템연구실)  연수연구원  채용  공...,대구경북과학기술원  대구  현풍면,,경험자  Matlab  또는  Python  활용  능력  우수자  국가연구...  프트웨어  설계  및  구현  가능자  Matlab/Simulink  또는  Python  활용  능력  우수자  국가연구  개발(R&D)사업  참여  경험자  영어...
c8c02d6751fce8a8,Python  경력  정규직,브라이트컨설팅  서울  강남구,,브라이트컨설팅  Python  경력  정규직  채용  모집부문  및  자격요건  담당업무  자격요건  인원  [자격요건]  경력사항:  경력(7년  이상  12년  이하)  학력사...  수  있습니다.  인터넷·IT·통신·모바일·게임>응용프로그래머>  Python
6b86ea39985912b6,NHN  Cloud  사업기획/영업,NHN  4.4  성남  판교역,,"Linux,  Microsoft  Solutions  등)  -  2년  이상의  개발  경험  (Java,  Python  등)  -  기술  문서  작성  및  가이드  경험이  풍부한  자  -  대외  고객  기술  지원  경험  공통지원자격..."
a4015a0d112e9569,프론트엔드  정규직,바이오에이아이  서울  강남구,,"프론트  엔드  구현  -  DB  구축  -  신규  기능  개발  및  반영,  지속적인  개선  및  유지  보수  자격  조건  -  Python,  Django  -  RDBMS  경험  -  UI개발  경험  우대  사항  -  딥러닝에  관심있으신  분  -  단위  테스트..."
4f8c645cca3ee4fe,데이터베이스  엔지니어  DBA  MySQL  MongoDB,500명  /  5000억  매출  중견기업  성남  판교역,,"적인  수준의  프로그래밍  (c,  python,  golang등)이  가능하신  분...  분  -  Backend  프로그래밍  협업  가능하신  분  (Node.js  ,  Python  등)  [우대사항]  -  대규모/대용량  DB  운영환경을  경험하신  분..."
41a3c612bb095e66,"경력직원  수시  (IT본부,  대체투자본부)",KIS채권평가  대한민국,,"개발  및  운영  -Django(  Python)으로  개발된  시스템  운영  *필요...  서버의  관리  경험  -  CD/CI에  대한  구성/관리  경험  -  VBA,  Python  개발  경험  (2)  모집부서:  <대체투자본부>  *포지션:  경력  *담당..."
e02679588d554a74,데이터  전처리/후처리  전담,크라우드웍스  서울  강남구,"월급  1,800,000원  -  2,000,000원",학력  -  성별  무관  기타  담당업무  주요업무  -  AI/ML을  위한  학습  데이터  전처리/후처리  전담  자격요건  -  Python  언어  사용  경험자  -  json  포맷의  데이터에  대해서  핸들링이  가능한  자  -  SQL  사용이  가능한  자...
046c7e4a3e9228c1,루티너리데이터  분석가  전세계  50만  명의  일상  바꿉니다,루티너리  서울  서초구,,"BigQuery에서  SQL쿼리를  하기도  하고요.  정제한  데이터는  Python,  R  등  익숙한  환경에서도  물론  분석할  수  있고,  데이터  파이프라인에...  Redshift  등),  Python(Pandas),  R,  Excel  등을..."
d69b5a1e60c65ce6,데이터  마케팅  경력사원,LG전자  3.8  서울  영등포구,,"능력  보유자  (SQL,  R,  Python,  Scalar,  Hadoop  등...  운영  경험자  -  CRM  캠페인  기획/운영  경험자  -  SQL,  R,  Python  등  통계  패키지  활용  자격증  보유자  모집기한:  ~  본  포지션  채용  시점..."
419692b3ddb34768,Analytics  Specialist,MightyHive  서울,,"end  languages  (  Python,  NodeJS,  PHP,  etc...  HTML5  /  CSS  /  JavaScript,  기타  프론트  엔드  언어  (  Python,  NodeJS,  PHP  등)  등  읽고  쓰는  능력  기본  혜택..."
